display_title,line_text,url,brand,model,variant,mileage,transmisi,power,engine,door,seats,fuel_type,color,year,province,area
2011 Isuzu Panther 2.5 TOURING Wagon,I am interested in your car on Mobil123.com - 2011 Isuzu Panther 2.5 TOURING Wagon Antik KM 135 ribu Full Orisinil Ban Bridgestone Baru (Rp 180.000.000). https://www.mobil123.com/dijual/isuzu-panther-touring-dki-jakarta-kembangan/10513397.,https://www.mobil123.com/dijual/isuzu-panther-touring-dki-jakarta-kembangan/10513397,Isuzu,Panther,TOURING,137500,Manual,79,2499 cc,5,7,Solar,Merah,2011,DKI Jakarta,Kembangan
2017 Isuzu MU-X 2.5 SUV,I am interested in your car on Mobil123.com - 2017 Isuzu MU-X 2.5 SUV (Rp 368.000.000). https://www.mobil123.com/dijual/isuzu-mu-x-jawa-barat-bogor/10518834.,https://www.mobil123.com/dijual/isuzu-mu-x-jawa-barat-bogor/10518834,Isuzu,MU-X,,67500,Automatic,134,2499 cc,5,7,Solar,Putih,2017,Jawa Barat,Bogor
2017 Isuzu MU-X 2.5 SUV,I am interested in your car on Mobil123.com - 2017 Isuzu MU-X 2.5 SUV (Rp 368.000.000). https://www.mobil123.com/dijual/isuzu-mu-x-dki-jakarta-cipinang/10501320.,https://www.mobil123.com/dijual/isuzu-mu-x-dki-jakarta-cipinang/10501320,Isuzu,MU-X,,67500,Automatic,134,2499 cc,5,7,Solar,Putih,2017,DKI Jakarta,Cipinang
2017 Isuzu MU-X 2.5 Royale SUV,I am interested in your car on Mobil123.com - 2017 Isuzu MU-X 2.5 Royale SUV (Rp 365.000.000). https://www.mobil123.com/dijual/isuzu-mu-x-royale-dki-jakarta-kelapa-gading-pegangsaan-dua/10501180.,https://www.mobil123.com/dijual/isuzu-mu-x-royale-dki-jakarta-kelapa-gading-pegangsaan-dua/10501180,Isuzu,MU-X,Royale,67500,Automatic,134,2499 cc,5,7,Solar,Coklat,2017,DKI Jakarta,Kelapa Gading Pegangsaan Dua
2017 Isuzu MU-X 2.5 Royale SUV,I am interested in your car on Mobil123.com - 2017 Isuzu MU-X 2.5 Royale SUV/ RT/ cwn4000 (Rp 360.000.000). https://www.mobil123.com/dijual/isuzu-mu-x-royale-dki-jakarta-kebon-sirih/10493504.,https://www.mobil123.com/dijual/isuzu-mu-x-royale-dki-jakarta-kebon-sirih/10493504,Isuzu,MU-X,Royale,72500,Automatic,134,2499 cc,5,7,Solar,Coklat,2017,DKI Jakarta,Kebon Sirih
2017 Isuzu MU-X 2.5 Royale SUV,I am interested in your car on Mobil123.com - 2017 Isuzu MU-X 2.5 Royale SUV/RT/ CWN4000 (Rp 360.000.000). https://www.mobil123.com/dijual/isuzu-mu-x-royale-dki-jakarta-mangga-besar/10493281.,https://www.mobil123.com/dijual/isuzu-mu-x-royale-dki-jakarta-mangga-besar/10493281,Isuzu,MU-X,Royale,72500,Automatic,134,2499 cc,5,7,Solar,Coklat,2017,DKI Jakarta,Mangga Besar
2017 Isuzu MU-X 2.5 Royale SUV,"I am interested in your car on Mobil123.com - 2017 Isuzu MU-X 2,5 Royale SUV (Rp 375.000.000). https://www.mobil123.com/dijual/isuzu-mu-x-royale-banten-bsd/10492877.",https://www.mobil123.com/dijual/isuzu-mu-x-royale-banten-bsd/10492877,Isuzu,MU-X,Royale,70486,Automatic,134,2499 cc,5,7,Solar,Coklat,2017,Banten,BSD
2018 Isuzu Panther 2.5 LV SUV,I am interested in your car on Mobil123.com - 2018 Isuzu Panther 2.5 LV SUV (Rp 192.000.000). https://www.mobil123.com/dijual/isuzu-panther-lv-jawa-timur-gubeng/10489010.,https://www.mobil123.com/dijual/isuzu-panther-lv-jawa-timur-gubeng/10489010,Isuzu,Panther,LV,97500,Manual,79,2499 cc,5,7,Solar,Hitam,2018,Jawa Timur,Gubeng
2017 Isuzu MU-X 2.5 SUV,I am interested in your car on Mobil123.com - 2017 Isuzu MU-X 2.5 SUV (Rp 365.000.000). https://www.mobil123.com/dijual/isuzu-mu-x-dki-jakarta-gondangdia/10485600.,https://www.mobil123.com/dijual/isuzu-mu-x-dki-jakarta-gondangdia/10485600,Isuzu,MU-X,,67500,Automatic,134,2499 cc,5,7,Solar,Coklat,2017,DKI Jakarta,Gondangdia
1996 Isuzu Panther 2.5 Pick Up,I am interested in your car on Mobil123.com - 1996 Isuzu Panther 2.5 Pick Up plat ag tur bisa tukar tambah sekoto kediri jatim (Rp 57.000.000). https://www.mobil123.com/dijual/isuzu-panther-jawa-timur-kediri/10469140.,https://www.mobil123.com/dijual/isuzu-panther-jawa-timur-kediri/10469140,Isuzu,Panther,,207500,Manual,134,2500 cc,2,2,Solar,Putih,1996,Jawa Timur,Kediri
