display_title,line_text,url,brand,model,variant,mileage,transmisi,power,engine,door,seats,fuel_type,color,year,province,area
2016 Audi Q7 3.0 TFSI Quattro SUV,I am interested in your car on Mobil123.com - 2016 Audi Q7 3.0 TFSI Quattro SUV (Rp 1.075.000.000). https://www.mobil123.com/dijual/audi-q7-tfsi-quattro-dki-jakarta-jalan-panjang/8727140.,https://www.mobil123.com/dijual/audi-q7-tfsi-quattro-dki-jakarta-jalan-panjang/8727140,Audi,Q7,TFSI Quattro,30000,Automatic,333,2995 cc,5,7,Pertamax,Hitam,2016,DKI Jakarta,Jalan Panjang
2014 Audi Q3 2.0 2.0 TFSI SUV,I am interested in your car on Mobil123.com - 2014 Audi Q3 2.0 2.0 TFSI SUV (Rp 365.000.000). https://www.mobil123.com/dijual/audi-q3-2-0-tfsi-dki-jakarta-jalan-panjang/9431516.,https://www.mobil123.com/dijual/audi-q3-2-0-tfsi-dki-jakarta-jalan-panjang/9431516,Audi,Q3,2.0 TFSI,17500,Automatic,208,1984 cc,5,5,Pertamax,Hitam,2014,DKI Jakarta,Jalan Panjang
2018 Audi Q5 2.0 TFSI SUV,I am interested in your car on Mobil123.com - 2018 Audi Q5 2.0 TFSI SUV.  #BYU #DPRENDAH #CICILANMURAH #MOBILNYAMAN (Rp 915.000.000). https://www.mobil123.com/dijual/audi-q5-tfsi-dki-jakarta-puri-indah/10360151.,https://www.mobil123.com/dijual/audi-q5-tfsi-dki-jakarta-puri-indah/10360151,Audi,Q5,TFSI,7500,Automatic,252,1984 cc,5,5,Pertamax,Hitam,2018,DKI Jakarta,Puri Indah
2017 Audi A5 2.0 TFSI Coupe,I am interested in your car on Mobil123.com - 2017 Audi A5 2.0 TFSI Coupe hitam km 22 rb pajak panjang 1 tahun cash kredit bisa (Rp 925.000.000). https://www.mobil123.com/dijual/audi-a5-tfsi-dki-jakarta-mangga-dua/10356702.,https://www.mobil123.com/dijual/audi-a5-tfsi-dki-jakarta-mangga-dua/10356702,Audi,A5,TFSI,22500,Automatic,248,1984 cc,2,4,Pertamax,Hitam,2017,DKI Jakarta,Mangga Dua
2018 Audi Q5 2.0 TFSI SUV,I am interested in your car on Mobil123.com - 2018 Audi Q5 2.0 TFSI SUV (Rp 892.000.000). https://www.mobil123.com/dijual/audi-q5-tfsi-jawa-barat-bogor/10356680.,https://www.mobil123.com/dijual/audi-q5-tfsi-jawa-barat-bogor/10356680,Audi,Q5,TFSI,7500,Automatic,252,1984 cc,5,5,Pertamax,Hitam,2018,Jawa Barat,Bogor
2018 Audi Q5 2.0 TFSI SUV,I am interested in your car on Mobil123.com - 2018 Audi Q5 2.0 TFSI SUV (Rp 915.000.677). https://www.mobil123.com/dijual/audi-q5-tfsi-banten-alam-sutera/10354457.,https://www.mobil123.com/dijual/audi-q5-tfsi-banten-alam-sutera/10354457,Audi,Q5,TFSI,7500,Automatic,252,1984 cc,5,5,Pertamax,Hitam,2018,Banten,Alam Sutera
2018 Audi Q5 2.0 TFSI SUV,I am interested in your car on Mobil123.com - 2018 Audi Q5 2.0 TFSI SUV (Rp 915.000.056). https://www.mobil123.com/dijual/audi-q5-tfsi-dki-jakarta-cibubur/10354446.,https://www.mobil123.com/dijual/audi-q5-tfsi-dki-jakarta-cibubur/10354446,Audi,Q5,TFSI,7500,Automatic,252,1984 cc,5,5,Pertamax,Hitam,2018,DKI Jakarta,Cibubur
2018 Audi Q5 2.0 TFSI SUV,I am interested in your car on Mobil123.com - 2018 Audi Q5 2.0 TFSI SUV (Rp 915.000.567). https://www.mobil123.com/dijual/audi-q5-tfsi-dki-jakarta-kelapa-gading/10354424.,https://www.mobil123.com/dijual/audi-q5-tfsi-dki-jakarta-kelapa-gading/10354424,Audi,Q5,TFSI,7500,Automatic,252,1984 cc,5,5,Pertamax,Hitam,2018,DKI Jakarta,Kelapa Gading
2018 Audi Q5 2.0 TFSI SUV,I am interested in your car on Mobil123.com - 2018 Audi Q5 2.0 TFSI SUV (Rp 915.000.057). https://www.mobil123.com/dijual/audi-q5-tfsi-dki-jakarta-pantai-indah-kapuk/10354430.,https://www.mobil123.com/dijual/audi-q5-tfsi-dki-jakarta-pantai-indah-kapuk/10354430,Audi,Q5,TFSI,2500,Automatic,252,1984 cc,5,5,Pertamax,Hitam,2018,DKI Jakarta,Pantai Indah Kapuk
2018 Audi Q5 2.0 TFSI SUV,I am interested in your car on Mobil123.com - 2018 Audi Q5 2.0 TFSI SUV (Rp 915.000.839). https://www.mobil123.com/dijual/audi-q5-tfsi-dki-jakarta-gatot-subroto/10354414.,https://www.mobil123.com/dijual/audi-q5-tfsi-dki-jakarta-gatot-subroto/10354414,Audi,Q5,TFSI,7500,Automatic,252,1984 cc,5,5,Pertamax,Hitam,2018,DKI Jakarta,Gatot Subroto
2018 Audi Q5 2.0 TFSI SUV,I am interested in your car on Mobil123.com - 2018 Audi Q5 2.0 TFSI SUV (Rp 915.000.567). https://www.mobil123.com/dijual/audi-q5-tfsi-jawa-barat-depok/10354399.,https://www.mobil123.com/dijual/audi-q5-tfsi-jawa-barat-depok/10354399,Audi,Q5,TFSI,7500,Automatic,252,1984 cc,5,5,Pertamax,Hitam,2018,Jawa Barat,Depok
2017 Audi A5 2.0 TFSI Coupe,"I am interested in your car on Mobil123.com - 2017 Audi A5 2,0 Quattro TFSI Coupe (Rp 925.000.000). https://www.mobil123.com/dijual/audi-a5-tfsi-dki-jakarta-kuningan/10349305.",https://www.mobil123.com/dijual/audi-a5-tfsi-dki-jakarta-kuningan/10349305,Audi,A5,TFSI,20000,Automatic,248,1984 cc,2,4,Pertamax,Hitam,2017,DKI Jakarta,Kuningan
2017 Audi A5 2.0 TFSI Coupe,I am interested in your car on Mobil123.com - 2017 Audi A5 2.0 TFSI Coupe AT Black On Black - VERY LOW KM 20RIBUAN ASLI SUPER ANTIK - PERFECT CONDITION - READY TO USE (Rp 925.000.000). https://www.mobil123.com/dijual/audi-a5-tfsi-dki-jakarta-pademangan/10348085.,https://www.mobil123.com/dijual/audi-a5-tfsi-dki-jakarta-pademangan/10348085,Audi,A5,TFSI,22500,Automatic,248,1984 cc,2,4,Pertamax,Hitam,2017,DKI Jakarta,Pademangan
