display_title,line_text,url,brand,model,variant,mileage,transmisi,power,engine,door,seats,fuel_type,color,year,province,area
2018 Renault Koleos 2.5 SUV,I am interested in your car on Mobil123.com - 2018 Di Jual Cepat Renault Koleos 2.5 Base Spec SUV (Rp 316.000.000). https://www.mobil123.com/dijual/renault-koleos-jawa-barat-jatibening/9284470.,https://www.mobil123.com/dijual/renault-koleos-jawa-barat-jatibening/9284470,Renault,Koleos,,58502,Automatic,168,2488 cc,5,5,Pertamax,Hitam,2018,Jawa Barat,Jatibening
2016 Renault Duster 1.5 RxL SUV,I am interested in your car on Mobil123.com - 2016 Renault Duster 1.5 RxL SUV (Rp 107.500.000). https://www.mobil123.com/dijual/renault-duster-rxl-dki-jakarta-halim-perdana-kusuma/10644231.,https://www.mobil123.com/dijual/renault-duster-rxl-dki-jakarta-halim-perdana-kusuma/10644231,Renault,Duster,RxL,96025,Manual,110,1461 cc,5,5,Solar,Hitam,2016,DKI Jakarta,Halim Perdana Kusuma
2017 Renault Duster 1.5 RxL SUV,I am interested in your car on Mobil123.com - 2017 Renault Duster 1.5 RxL SUV (Rp 115.000.000). https://www.mobil123.com/dijual/renault-duster-rxl-dki-jakarta-kayu-putih/10644184.,https://www.mobil123.com/dijual/renault-duster-rxl-dki-jakarta-kayu-putih/10644184,Renault,Duster,RxL,105249,Manual,85,1461 cc,5,5,Solar,Silver,2017,DKI Jakarta,Kayu Putih
2013 Renault Megane 2.0 RS 265 RB8 Hatchback,I am interested in your car on Mobil123.com - 2013 Renault Megane 2.0 RS 265 RB8 Hatchback (Rp 695.000.000). https://www.mobil123.com/dijual/renault-megane-rs-265-rb8-dki-jakarta-menteng/10349568.,https://www.mobil123.com/dijual/renault-megane-rs-265-rb8-dki-jakarta-menteng/10349568,Renault,Megane,RS 265 RB8,7500,Manual,265,1998 cc,3,5,Pertamax,Biru,2013,DKI Jakarta,Menteng
2015 Renault Duster 1.5 RxZ SUV,I am interested in your car on Mobil123.com - 2015 Renault Duster 1.5 RxZ SUV (Rp 124.000.000). https://www.mobil123.com/dijual/renault-duster-rxz-dki-jakarta-cilandak/10351834.,https://www.mobil123.com/dijual/renault-duster-rxz-dki-jakarta-cilandak/10351834,Renault,Duster,RxZ,57124,Manual,110,1461 cc,5,5,Solar,Putih,2015,DKI Jakarta,Cilandak
2017 Renault Koleos 2.5 SUV,"I am interested in your car on Mobil123.com - Renault Signature AT 2017 Istimewa
 (Rp 335.000.000). https://www.mobil123.com/dijual/renault-koleos-dki-jakarta-pademangan/10331239.",https://www.mobil123.com/dijual/renault-koleos-dki-jakarta-pademangan/10331239,Renault,Koleos,,57500,Automatic,168,2488 cc,5,5,Pertamax,Putih,2017,DKI Jakarta,Pademangan
2018 Renault Koleos 2.5 SUV,I am interested in your car on Mobil123.com - 2018 Renault Koleos 2.5  SUV (Rp 310.000.000). https://www.mobil123.com/dijual/renault-koleos-jawa-barat-gunung-putri/10245368.,https://www.mobil123.com/dijual/renault-koleos-jawa-barat-gunung-putri/10245368,Renault,Koleos,,86600,Automatic,168,2488 cc,5,5,Pertamax,Hitam,2018,Jawa Barat,Gunung Putri
2017 Renault Kwid 1.0 Hatchback,I am interested in your car on Mobil123.com - 2017 Renault Kwid 1.0 BBA Hatchback (Rp 93.000.000). https://www.mobil123.com/dijual/renault-kwid-dki-jakarta-mangga-dua/10212920.,https://www.mobil123.com/dijual/renault-kwid-dki-jakarta-mangga-dua/10212920,Renault,Kwid,,27500,Manual,67,999 cc,5,5,Pertamax,Coklat,2017,DKI Jakarta,Mangga Dua
2019 Renault Koleos 2.5 Signature SUV,I am interested in your car on Mobil123.com - 2019 Renault Koleos 2.5 Signature SUV (Rp 368.000.000). https://www.mobil123.com/dijual/renault-koleos-signature-dki-jakarta-mangga-dua/10012358.,https://www.mobil123.com/dijual/renault-koleos-signature-dki-jakarta-mangga-dua/10012358,Renault,Koleos,Signature,42500,Automatic,169,2488 cc,5,5,Pertamax,Silver,2019,DKI Jakarta,Mangga Dua
2020 Renault Kwid 1.0 Climber Hatchback,I am interested in your car on Mobil123.com - 2020 Renault Kwid Climber Hatchback (Rp 135.000.000). https://www.mobil123.com/dijual/renault-kwid-climber-jawa-barat-cibinong/9975872.,https://www.mobil123.com/dijual/renault-kwid-climber-jawa-barat-cibinong/9975872,Renault,Kwid,Climber,7500,Automatic,67,999 cc,5,5,Pertamax,Coklat,2020,Jawa Barat,Cibinong
2019 Renault Koleos 2.5 Signature SUV,I am interested in your car on Mobil123.com - 2019 Renault Koleos Signature SUV (Rp 360.000.000). https://www.mobil123.com/dijual/renault-koleos-signature-jawa-barat-cilodong/9898884.,https://www.mobil123.com/dijual/renault-koleos-signature-jawa-barat-cilodong/9898884,Renault,Koleos,Signature,52500,Automatic,169,2488 cc,5,5,Pertamax,Hitam,2019,Jawa Barat,Cilodong
2020 Renault Triber 1.0 RXZ Wagon,"I am interested in your car on Mobil123.com - 2020 Renault Triber 1.0 RXZ AMT, MCJ Edition (Rp 150.000.000). https://www.mobil123.com/dijual/renault-triber-rxz-banten-kelapa-dua/9839636.",https://www.mobil123.com/dijual/renault-triber-rxz-banten-kelapa-dua/9839636,Renault,Triber,RXZ,26000,Automatic,71,999 cc,5,7,Pertamax,Putih,2020,Banten,Kelapa Dua
2019 Renault Koleos 2.5 Luxury SUV,I am interested in your car on Mobil123.com - 2019 Renault Koleos 2.5 Luxury SUV (Rp 399.000.000). https://www.mobil123.com/dijual/renault-koleos-luxury-dki-jakarta-tamansari/9695358.,https://www.mobil123.com/dijual/renault-koleos-luxury-dki-jakarta-tamansari/9695358,Renault,Koleos,Luxury,18000,Automatic,169,2488 cc,5,5,Pertamax,Putih,2019,DKI Jakarta,Tamansari
2020 Renault Koleos 2.5 Signature SUV,I am interested in your car on Mobil123.com - 2020 Renault Koleos 2.5 Signature SUV (Rp 488.000.000). https://www.mobil123.com/dijual/renault-koleos-signature-dki-jakarta-daan-mogot/9616251.,https://www.mobil123.com/dijual/renault-koleos-signature-dki-jakarta-daan-mogot/9616251,Renault,Koleos,Signature,30000,Automatic,169,2488 cc,5,5,Pertamax,Putih,2020,DKI Jakarta,Daan Mogot
2020 Renault Kwid 1.0 Climber Hatchback,I am interested in your car on Mobil123.com - 2020 Renault Kwid 1.0 Climber Hatchback (Rp 150.000.000). https://www.mobil123.com/dijual/renault-kwid-climber-dki-jakarta-pasar-baru/8496555.,https://www.mobil123.com/dijual/renault-kwid-climber-dki-jakarta-pasar-baru/8496555,Renault,Kwid,Climber,7000,Automatic,67,999 cc,5,5,Pertamax,Hijau,2020,DKI Jakarta,Pasar Baru
