display_title,line_text,url,brand,model,variant,mileage,transmisi,power,engine,door,seats,fuel_type,color,year,province,area
2011 Chevrolet Captiva 2.0 Pearl White SUV,"I am interested in your car on Mobil123.com - 2011 Chevrolet Captiva 2.0 Pearl White SUV FWD, DIESEL / SOLAR (Rp 132.000.000). https://www.mobil123.com/dijual/chevrolet-captiva-pearl-white-jawa-timur-surabaya/10688762.",https://www.mobil123.com/dijual/chevrolet-captiva-pearl-white-jawa-timur-surabaya/10688762,Chevrolet,Captiva,Pearl White,107500,Automatic,161,1998 cc,5,7,Solar,Putih,2011,Jawa Timur,Surabaya
2019 Chevrolet Trax 1.4 LTZ SUV,I am interested in your car on Mobil123.com - 2019 Chevrolet Trax 1.4 LTZ SUV TDO 49JT SERVIS REACORD (Rp 213.000.000). https://www.mobil123.com/dijual/chevrolet-trax-ltz-dki-jakarta-duren-tiga/10686011.,https://www.mobil123.com/dijual/chevrolet-trax-ltz-dki-jakarta-duren-tiga/10686011,Chevrolet,Trax,LTZ,47500,Automatic,138,1364 cc,5,5,Pertamax,Hitam,2019,DKI Jakarta,Duren Tiga
2011 Chevrolet Captiva 2.4 SUV,"I am interested in your car on Mobil123.com - 2011 Chevrolet Captiva 2,4 Base Spec SUV Nego (Rp 120.000.000). https://www.mobil123.com/dijual/chevrolet-captiva-jawa-timur-malang-kota/10695886.",https://www.mobil123.com/dijual/chevrolet-captiva-jawa-timur-malang-kota/10695886,Chevrolet,Captiva,,33000,Manual,139,2405 cc,5,7,Pertamax,Hitam,2011,Jawa Timur,Malang Kota
2019 Chevrolet Trax 1.4 Premier SUV,"I am interested in your car on Mobil123.com - Chevrolet Trax 1,4 Premier 2019 (Rp 210.000.000). https://www.mobil123.com/dijual/chevrolet-trax-premier-dki-jakarta-permata-hijau/10657424.",https://www.mobil123.com/dijual/chevrolet-trax-premier-dki-jakarta-permata-hijau/10657424,Chevrolet,Trax,Premier,39000,Automatic,138,1364 cc,5,5,Pertamax,Hitam,2019,DKI Jakarta,Permata Hijau
2013 Chevrolet Spin 1.5 LTZ SUV,I am interested in your car on Mobil123.com - DP CUMA 8JT CHEVROLET SPIN 1.5 LTZ 2013 AT PJK SUPER PANJANG AN PRIBADI JOS (Rp 89.000.000). https://www.mobil123.com/dijual/chevrolet-spin-ltz-jawa-barat-bekasi-barat/10566661.,https://www.mobil123.com/dijual/chevrolet-spin-ltz-jawa-barat-bekasi-barat/10566661,Chevrolet,Spin,LTZ,100000,Automatic,107,1485 cc,5,7,Pertamax,Abu-abu,2013,Jawa Barat,Bekasi Barat
2013 Chevrolet Spin 1.2 LT SUV,I am interested in your car on Mobil123.com - 2013 Chevrolet Spin 1.2 LT SUV (Rp 96.000.000). https://www.mobil123.com/dijual/chevrolet-spin-lt-dki-jakarta-gandaria/10695569.,https://www.mobil123.com/dijual/chevrolet-spin-lt-dki-jakarta-gandaria/10695569,Chevrolet,Spin,LT,97500,Manual,74,1248 cc,5,7,Solar,Abu-abu,2013,DKI Jakarta,Gandaria
2013 Chevrolet Captiva 2.0 SUV,"I am interested in your car on Mobil123.com - 2013 Chevrolet Captiva 2,0 Base Spec SUV (Rp 140.000.000). https://www.mobil123.com/dijual/chevrolet-captiva-dki-jakarta-duren-sawit/10688488.",https://www.mobil123.com/dijual/chevrolet-captiva-dki-jakarta-duren-sawit/10688488,Chevrolet,Captiva,,120000,Automatic,161,1998 cc,5,7,Solar,Coklat,2013,DKI Jakarta,Duren Sawit
2013 Chevrolet Spin 1.5 LTZ SUV,"I am interested in your car on Mobil123.com - 2013 Chevrolet Spin TDP 20jt  1,5 LTZ SUV (Rp 90.000.000). https://www.mobil123.com/dijual/chevrolet-spin-ltz-dki-jakarta-pondok-kopi/10342367.",https://www.mobil123.com/dijual/chevrolet-spin-ltz-dki-jakarta-pondok-kopi/10342367,Chevrolet,Spin,LTZ,90000,Automatic,107,1485 cc,5,7,Pertamax,Abu-abu,2013,DKI Jakarta,Pondok Kopi
2016 Chevrolet Trax 1.4 LTZ SUV,I am interested in your car on Mobil123.com - PROMO TRAX LTZ 1.4 TURBO SUNROOF AT 2017 MATIC PERFECT Djmn 100% Full ORISINIL bs tuker hrv se prestige Crv 2018 2016 (Rp 170.000.000). https://www.mobil123.com/dijual/chevrolet-trax-ltz-banten-karawaci/10346098.,https://www.mobil123.com/dijual/chevrolet-trax-ltz-banten-karawaci/10346098,Chevrolet,Trax,LTZ,100000,Automatic,138,1364 cc,5,5,Pertamax,Hitam,2016,Banten,Karawaci
2018 Chevrolet Trax 1.4 Premier SUV,"I am interested in your car on Mobil123.com - 2018 Chevrolet Trax 1,4 Premier LTZ TURBO KM LOW SEKALI  (Rp 218.000.000). https://www.mobil123.com/dijual/chevrolet-trax-premier-dki-jakarta-cilandak/10165935.",https://www.mobil123.com/dijual/chevrolet-trax-premier-dki-jakarta-cilandak/10165935,Chevrolet,Trax,Premier,30000,Automatic,138,1364 cc,5,5,Pertamax,Hitam,2018,DKI Jakarta,Cilandak
2017 Chevrolet Trax 1.4 LTZ SUV,I am interested in your car on Mobil123.com - 2017 Chevrolet Trax 1.4 LTZ SUV (Rp 196.000.000). https://www.mobil123.com/dijual/chevrolet-trax-ltz-dki-jakarta-bangka/10688710.,https://www.mobil123.com/dijual/chevrolet-trax-ltz-dki-jakarta-bangka/10688710,Chevrolet,Trax,LTZ,82500,Automatic,138,1364 cc,5,5,Pertamax,Merah,2017,DKI Jakarta,Bangka
2018 Chevrolet Trailblazer 2.5 LTZ SUV,I am interested in your car on Mobil123.com - 2018 Chevrolet Trailblazer 2.5 LTZ SUV diesel hitam mulusss (Rp 300.000.000). https://www.mobil123.com/dijual/chevrolet-trailblazer-ltz-dki-jakarta-bintaro/10688104.,https://www.mobil123.com/dijual/chevrolet-trailblazer-ltz-dki-jakarta-bintaro/10688104,Chevrolet,Trailblazer,LTZ,77500,Automatic,178,2455 cc,5,7,Solar,Hitam,2018,DKI Jakarta,Bintaro
2015 Chevrolet Orlando 1.8 LT SUV,I am interested in your car on Mobil123.com - 2015 Chevrolet Orlando 1.8 LT SUV hitam mulus terawat (Rp 150.000.000). https://www.mobil123.com/dijual/chevrolet-orlando-lt-dki-jakarta-bintaro/10687942.,https://www.mobil123.com/dijual/chevrolet-orlando-lt-dki-jakarta-bintaro/10687942,Chevrolet,Orlando,LT,87500,Automatic,139,1796 cc,5,7,Pertamax,Hitam,2015,DKI Jakarta,Bintaro
2013 Chevrolet Captiva 2.0 SUV,I am interested in your car on Mobil123.com - 2013 Chevrolet Captiva 2.0 SUV SOLAR Terawat TDP 21 JT (Rp 155.000.000). https://www.mobil123.com/dijual/chevrolet-captiva-dki-jakarta-kebayoran-lama/10687921.,https://www.mobil123.com/dijual/chevrolet-captiva-dki-jakarta-kebayoran-lama/10687921,Chevrolet,Captiva,,82500,Automatic,161,1998 cc,5,7,Solar,Putih,2013,DKI Jakarta,Kebayoran Lama
2016 Chevrolet Captiva 2.0 SUV,I am interested in your car on Mobil123.com - 2016 Chevrolet Captiva 2.0 SUV Solar Terawat TDP 45 JT (Rp 245.000.000). https://www.mobil123.com/dijual/chevrolet-captiva-dki-jakarta-fatmawati/10401448.,https://www.mobil123.com/dijual/chevrolet-captiva-dki-jakarta-fatmawati/10401448,Chevrolet,Captiva,,82500,Automatic,163,1998 cc,5,7,Solar,Silver,2016,DKI Jakarta,Fatmawati
2009 Chevrolet Captiva 2.0 SUV,"I am interested in your car on Mobil123.com - 2009 Chevrolet Captiva 2,0 Base Spec SUV (Rp 97.000.000). https://www.mobil123.com/dijual/chevrolet-captiva-dki-jakarta-kemayoran/10538173.",https://www.mobil123.com/dijual/chevrolet-captiva-dki-jakarta-kemayoran/10538173,Chevrolet,Captiva,,140000,Automatic,150,1991 cc,5,7,Solar,Abu-abu,2009,DKI Jakarta,Kemayoran
2017 Chevrolet Trax 1.4 LTZ SUV,I am interested in your car on Mobil123.com - 2017 Chevrolet Trax 1.4 LTZ SUV (Rp 196.000.000). https://www.mobil123.com/dijual/chevrolet-trax-ltz-jawa-barat-pajajaran/10307615?carsome=true.,https://www.mobil123.com/dijual/chevrolet-trax-ltz-jawa-barat-pajajaran/10307615?carsome=true,Chevrolet,Trax,LTZ,82500,Automatic,138,1364 cc,5,5,Pertamax,Merah,2017,Jawa Barat,Pajajaran
2018 Chevrolet Trax 1.4 Premier SUV,I am interested in your car on Mobil123.com - 2018 Chevrolet Trax 1.4 Premier SUV Turbo [KREDIT TDP CUMA 25JT] CROSSOVR WORTH TO BUY Register 2019 Very Mint Condition Well Maintained Just Like New (Rp 205.000.000). https://www.mobil123.com/dijual/chevrolet-trax-premier-jawa-barat-pondok-gede/10681213.,https://www.mobil123.com/dijual/chevrolet-trax-premier-jawa-barat-pondok-gede/10681213,Chevrolet,Trax,Premier,27500,Automatic,138,1364 cc,5,5,Pertamax,Hitam,2018,Jawa Barat,Pondok Gede
2013 Chevrolet Spin 1.5 LTZ SUV,I am interested in your car on Mobil123.com - 2013 Chevrolet Spin 1.5 LTZ SUV Tdp 20 JT (Rp 90.000.000). https://www.mobil123.com/dijual/chevrolet-spin-ltz-dki-jakarta-kebon-jeruk/10076639.,https://www.mobil123.com/dijual/chevrolet-spin-ltz-dki-jakarta-kebon-jeruk/10076639,Chevrolet,Spin,LTZ,102000,Automatic,107,1485 cc,5,7,Pertamax,Abu-abu,2013,DKI Jakarta,Kebon Jeruk
2018 Chevrolet Trax 1.4 Premier SUV,I am interested in your car on Mobil123.com - 2018 Chevrolet Trax 1.4 Premier SUV - MOBIL BEKAS - DP MURAH - SIAP PAKAI (Rp 209.000.000). https://www.mobil123.com/dijual/chevrolet-trax-premier-dki-jakarta-cibubur/10680173.,https://www.mobil123.com/dijual/chevrolet-trax-premier-dki-jakarta-cibubur/10680173,Chevrolet,Trax,Premier,82500,Automatic,138,1364 cc,5,5,Pertamax,Orange,2018,DKI Jakarta,Cibubur
2018 Chevrolet Trax 1.4 Premier SUV,I am interested in your car on Mobil123.com - 2018 Chevrolet Trax 1.4 Premier SUV Turbo [KREDIT TDP CUMA 25JT] CROSSOVR WORTH TO BUY Register 2019 Very Mint Condition Well Maintained Just Like New (Rp 205.000.000). https://www.mobil123.com/dijual/chevrolet-trax-premier-jawa-barat-pondok-labu/10673573.,https://www.mobil123.com/dijual/chevrolet-trax-premier-jawa-barat-pondok-labu/10673573,Chevrolet,Trax,Premier,27500,Automatic,138,1364 cc,5,5,Pertamax,Hitam,2018,Jawa Barat,Pondok Labu
