display_title,line_text,url,brand,model,variant,mileage,transmisi,power,engine,door,seats,fuel_type,color,year,province,area
2012 Land Rover Range Rover Evoque 2.0 Dynamic Luxury Si4 SUV,I am interested in your car on Mobil123.com - 2012 Land Rover Range Rover Evoque 2.0 Dynamic Luxury Si4 SUV (Rp 495.000.000). https://www.mobil123.com/dijual/land-rover-range-rover-evoque-dynamic-luxury-si4-dki-jakarta-permata-hijau/9652043.,https://www.mobil123.com/dijual/land-rover-range-rover-evoque-dynamic-luxury-si4-dki-jakarta-permata-hijau/9652043,Land Rover,Range Rover Evoque,Dynamic Luxury Si4,30000,Automatic,237,1999 cc,5,5,Pertamax,Putih,2012,DKI Jakarta,Permata Hijau
2012 Land Rover Range Rover 5.0 Vogue SUV,I am interested in your car on Mobil123.com - 2012 Land Rover Range Rover 5.0 Vogue V8 (Rp 865.000.000). https://www.mobil123.com/dijual/land-rover-range-rover-vogue-dki-jakarta-gambir/9670585.,https://www.mobil123.com/dijual/land-rover-range-rover-vogue-dki-jakarta-gambir/9670585,Land Rover,Range Rover,Vogue,60000,Automatic,503,5000 cc,5,5,Pertamax,Putih,2012,DKI Jakarta,Gambir
2012 Land Rover Range Rover Evoque 2.0 Dynamic Luxury Si4 SUV,I am interested in your car on Mobil123.com - Land Rover Range Rover Evoque 2.0 Dynamic Luxury Si4 2012 # Km 35rb (Rp 565.000.000). https://www.mobil123.com/dijual/land-rover-range-rover-evoque-dynamic-luxury-si4-dki-jakarta-tanjung-priok/9158394.,https://www.mobil123.com/dijual/land-rover-range-rover-evoque-dynamic-luxury-si4-dki-jakarta-tanjung-priok/9158394,Land Rover,Range Rover Evoque,Dynamic Luxury Si4,35000,Automatic,237,1999 cc,5,5,Pertamax,Putih,2012,DKI Jakarta,Tanjung Priok
2006 Land Rover Range Rover 4.4 SUV,I am interested in your car on Mobil123.com - 2006 Land Rover Range Rover VOGUE 4.2 supercharged turbo black on black Facelift tdp 275 (Rp 475.000.000). https://www.mobil123.com/dijual/land-rover-range-rover-dki-jakarta-kebayoran-lama/7731693.,https://www.mobil123.com/dijual/land-rover-range-rover-dki-jakarta-kebayoran-lama/7731693,Land Rover,Range Rover,,65000,Automatic,302,4394 cc,5,5,Pertamax,Hitam,2006,DKI Jakarta,Kebayoran Lama
2013 Land Rover Range Rover Sport 3.0 HSE SUV,I am interested in your car on Mobil123.com - 2013 Land Rover Range Rover Sport 3.0 HSE SUV DIESEL (Rp 1.350.000.000). https://www.mobil123.com/dijual/land-rover-range-rover-sport-hse-dki-jakarta-kebayoran-lama/8729488.,https://www.mobil123.com/dijual/land-rover-range-rover-sport-hse-dki-jakarta-kebayoran-lama/8729488,Land Rover,Range Rover Sport,HSE,42500,Automatic,335,2995 cc,5,5,Pertamax,Hitam,2013,DKI Jakarta,Kebayoran Lama
2016 Land Rover Discovery Sport 2.0 HSE Si4 SUV,I am interested in your car on Mobil123.com - 2016 Land Rover Discovery Sport 2.0 HSE Si4 SUV (Rp 850.000.000). https://www.mobil123.com/dijual/land-rover-discovery-sport-hse-si4-dki-jakarta-kebayoran-lama/9201411.,https://www.mobil123.com/dijual/land-rover-discovery-sport-hse-si4-dki-jakarta-kebayoran-lama/9201411,Land Rover,Discovery Sport,HSE Si4,32500,Automatic,237,1999 cc,5,7,Pertamax,Hitam,2016,DKI Jakarta,Kebayoran Lama
2018 Land Rover Range Rover Sport 3.0 HSE SUV,I am interested in your car on Mobil123.com - 2018 Land Rover Range Rover Sport 3.0 HSE SUV (Rp 2.350.000.000). https://www.mobil123.com/dijual/land-rover-range-rover-sport-hse-dki-jakarta-kebayoran-lama/8733320.,https://www.mobil123.com/dijual/land-rover-range-rover-sport-hse-dki-jakarta-kebayoran-lama/8733320,Land Rover,Range Rover Sport,HSE,32500,Automatic,335,2995 cc,5,5,Pertamax,Putih,2018,DKI Jakarta,Kebayoran Lama
2012 Land Rover Range Rover Evoque 2.0 Dynamic Luxury Si4 SUV,I am interested in your car on Mobil123.com - Land Rover Range Rover Evoque 2.0 Dynamic Luxury Si4 SUV 2012 (Rp 535.000.000). https://www.mobil123.com/dijual/land-rover-range-rover-evoque-dynamic-luxury-si4-dki-jakarta-kelapa-gading/9056875.,https://www.mobil123.com/dijual/land-rover-range-rover-evoque-dynamic-luxury-si4-dki-jakarta-kelapa-gading/9056875,Land Rover,Range Rover Evoque,Dynamic Luxury Si4,56000,Automatic,237,1999 cc,5,5,Pertamax,Abu-abu,2012,DKI Jakarta,Kelapa Gading
2012 Land Rover Range Rover 5.0 Vogue SUV,I am interested in your car on Mobil123.com - 2012 Land Rover Range Rover 5.0 Vogue SUV MOBIL BERKUALITAS TINGGI (Rp 915.000.000). https://www.mobil123.com/dijual/land-rover-range-rover-vogue-dki-jakarta-kemayoran/10687436.,https://www.mobil123.com/dijual/land-rover-range-rover-vogue-dki-jakarta-kemayoran/10687436,Land Rover,Range Rover,Vogue,62500,Automatic,503,5000 cc,5,5,Pertamax,Putih,2012,DKI Jakarta,Kemayoran
2015 Land Rover Range Rover Evoque 2.0 Dynamic Si4 SUV,I am interested in your car on Mobil123.com - 2015 Land Rover Range Rover Evoque Dynamic Si4 SUV (Rp 770.000.000). https://www.mobil123.com/dijual/land-rover-range-rover-evoque-dynamic-si4-dki-jakarta-pondok-indah/10675767.,https://www.mobil123.com/dijual/land-rover-range-rover-evoque-dynamic-si4-dki-jakarta-pondok-indah/10675767,Land Rover,Range Rover Evoque,Dynamic Si4,52500,Automatic,237,1999 cc,5,5,Pertamax,Hitam,2015,DKI Jakarta,Pondok Indah
