display_title,line_text,url,brand,model,variant,mileage,transmisi,power,engine,door,seats,fuel_type,color,year,province,area
2012 Volkswagen Golf 2.0 GTi Hatchback,I am interested in your car on Mobil123.com - 2012 Volkswagen Golf 2.0 GTi Hatchback Matic MK6 Low KM 70Rban ONLY PJK 09-23 Bisa DP Minim NEGO (Rp 328.000.000). https://www.mobil123.com/dijual/volkswagen-golf-gti-dki-jakarta-cbd/10546073.,https://www.mobil123.com/dijual/volkswagen-golf-gti-dki-jakarta-cbd/10546073,Volkswagen,Golf,GTi,72500,Automatic,208,1984 cc,5,5,Pertamax,Putih,2012,DKI Jakarta,CBD
2010 Volkswagen Golf 2.0 GTi Hatchback,I am interested in your car on Mobil123.com - 2010 Volkswagen Golf 2.0 GTi Hatchback (Rp 299.900.000). https://www.mobil123.com/dijual/volkswagen-golf-gti-dki-jakarta-grogol/10554007.,https://www.mobil123.com/dijual/volkswagen-golf-gti-dki-jakarta-grogol/10554007,Volkswagen,Golf,GTi,60000,Automatic,197,1984 cc,5,5,Pertamax,Putih,2010,DKI Jakarta,Grogol
2017 Volkswagen Polo 1.2 Comfortline TSI Hatchback,I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1.2 Comfortline TSI Hatchback (Rp 184.900.000). https://www.mobil123.com/dijual/volkswagen-polo-comfortline-tsi-dki-jakarta-penjaringan/10553629.,https://www.mobil123.com/dijual/volkswagen-polo-comfortline-tsi-dki-jakarta-penjaringan/10553629,Volkswagen,Polo,Comfortline TSI,97500,Automatic,105,1197 cc,5,5,Pertamax,Silver,2017,DKI Jakarta,Penjaringan
2017 Volkswagen Polo 1.2 Comfortline TSI Hatchback,I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1.2 Comfortline TSI Hatchback (Rp 184.800.000). https://www.mobil123.com/dijual/volkswagen-polo-comfortline-tsi-dki-jakarta-pengangsaan/10553623.,https://www.mobil123.com/dijual/volkswagen-polo-comfortline-tsi-dki-jakarta-pengangsaan/10553623,Volkswagen,Polo,Comfortline TSI,97500,Automatic,105,1197 cc,5,5,Pertamax,Silver,2017,DKI Jakarta,Pengangsaan
2017 Volkswagen Polo 1.2 Comfortline TSI Hatchback,I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1.2 Comfortline TSI Hatchback (Rp 185.000.000). https://www.mobil123.com/dijual/volkswagen-polo-comfortline-tsi-dki-jakarta-marunda/10553609.,https://www.mobil123.com/dijual/volkswagen-polo-comfortline-tsi-dki-jakarta-marunda/10553609,Volkswagen,Polo,Comfortline TSI,97500,Automatic,105,1197 cc,5,5,Pertamax,Silver,2017,DKI Jakarta,Marunda
2017 Volkswagen Polo 1.2 Comfortline TSI Hatchback,I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1.2 Comfortline TSI Hatchback (Rp 184.900.000). https://www.mobil123.com/dijual/volkswagen-polo-comfortline-tsi-dki-jakarta-semper/10553579.,https://www.mobil123.com/dijual/volkswagen-polo-comfortline-tsi-dki-jakarta-semper/10553579,Volkswagen,Polo,Comfortline TSI,97500,Automatic,105,1197 cc,5,5,Pertamax,Silver,2017,DKI Jakarta,Semper
2017 Volkswagen Polo 1.2 Comfortline TSI Hatchback,I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1.2 Comfortline TSI Hatchback (Rp 184.900.000). https://www.mobil123.com/dijual/volkswagen-polo-comfortline-tsi-dki-jakarta-plumpang/10553560.,https://www.mobil123.com/dijual/volkswagen-polo-comfortline-tsi-dki-jakarta-plumpang/10553560,Volkswagen,Polo,Comfortline TSI,97500,Automatic,105,1197 cc,5,5,Pertamax,Silver,2017,DKI Jakarta,Plumpang
2017 Volkswagen Polo 1.2 Comfortline TSI Hatchback,I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1.2 Comfortline TSI Hatchback (Rp 184.900.000). https://www.mobil123.com/dijual/volkswagen-polo-comfortline-tsi-dki-jakarta-duri-kosambi/10553539.,https://www.mobil123.com/dijual/volkswagen-polo-comfortline-tsi-dki-jakarta-duri-kosambi/10553539,Volkswagen,Polo,Comfortline TSI,97500,Automatic,105,1197 cc,5,5,Pertamax,Silver,2017,DKI Jakarta,Duri Kosambi
2017 Volkswagen Polo 1.2 Comfortline TSI Hatchback,I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1.2 Comfortline TSI Hatchback (Rp 185.000.000). https://www.mobil123.com/dijual/volkswagen-polo-comfortline-tsi-dki-jakarta-tamansari/10553520.,https://www.mobil123.com/dijual/volkswagen-polo-comfortline-tsi-dki-jakarta-tamansari/10553520,Volkswagen,Polo,Comfortline TSI,97500,Automatic,105,1197 cc,5,5,Pertamax,Silver,2017,DKI Jakarta,Tamansari
2017 Volkswagen Polo 1.2 Comfortline TSI Hatchback,I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1.2 Comfortline TSI Hatchback (Rp 185.000.000). https://www.mobil123.com/dijual/volkswagen-polo-comfortline-tsi-dki-jakarta-pegadungan/10553502.,https://www.mobil123.com/dijual/volkswagen-polo-comfortline-tsi-dki-jakarta-pegadungan/10553502,Volkswagen,Polo,Comfortline TSI,97500,Automatic,105,1197 cc,5,5,Pertamax,Orange,2017,DKI Jakarta,Pegadungan
2017 Volkswagen Polo 1.2 Comfortline TSI Hatchback,I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1.2 Comfortline TSI Hatchback (Rp 184.900.000). https://www.mobil123.com/dijual/volkswagen-polo-comfortline-tsi-dki-jakarta-kapuk/10553489.,https://www.mobil123.com/dijual/volkswagen-polo-comfortline-tsi-dki-jakarta-kapuk/10553489,Volkswagen,Polo,Comfortline TSI,97500,Automatic,105,1197 cc,5,5,Pertamax,Silver,2017,DKI Jakarta,Kapuk
2017 Volkswagen Polo 1.2 Comfortline TSI Hatchback,I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1.2 Comfortline TSI Hatchback (Rp 185.000.000). https://www.mobil123.com/dijual/volkswagen-polo-comfortline-tsi-dki-jakarta-kembangan/10553481.,https://www.mobil123.com/dijual/volkswagen-polo-comfortline-tsi-dki-jakarta-kembangan/10553481,Volkswagen,Polo,Comfortline TSI,97500,Automatic,105,1197 cc,5,5,Pertamax,Silver,2017,DKI Jakarta,Kembangan
2017 Volkswagen Polo 1.2 Highline TSI Hatchback,"I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1,2 Highline TSI Hatchback (Rp 185.000.000). https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-dki-jakarta-kelapa-gading/10550651.",https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-dki-jakarta-kelapa-gading/10550651,Volkswagen,Polo,Highline TSI,97666,Automatic,105,1197 cc,5,5,Pertamax,Silver,2017,DKI Jakarta,Kelapa Gading
2012 Volkswagen Golf 2.0 GTi Hatchback,I am interested in your car on Mobil123.com - 2012 Volkswagen Golf 2.0 GTi Hatchback AT Mk6 Km Low PJK 09-23 Plat Ganjil Nego Sampai Deal (Rp 328.000.000). https://www.mobil123.com/dijual/volkswagen-golf-gti-dki-jakarta-bukit-duri/10509467.,https://www.mobil123.com/dijual/volkswagen-golf-gti-dki-jakarta-bukit-duri/10509467,Volkswagen,Golf,GTi,72500,Automatic,208,1984 cc,5,5,Pertamax,Putih,2012,DKI Jakarta,Bukit Duri
2012 Volkswagen Golf 2.0 GTi Hatchback,I am interested in your car on Mobil123.com - 2012 Volkswagen Golf 2.0 GTi Hatchback MK6 AT KM low 70Rban PJK 09-23 Bisa DP Minim Siap TT NEGO (Rp 328.000.000). https://www.mobil123.com/dijual/volkswagen-golf-gti-dki-jakarta-kemayoran/10509491.,https://www.mobil123.com/dijual/volkswagen-golf-gti-dki-jakarta-kemayoran/10509491,Volkswagen,Golf,GTi,72500,Automatic,208,1984 cc,5,5,Pertamax,Putih,2012,DKI Jakarta,Kemayoran
2017 Volkswagen Polo 1.2 Highline TSI Hatchback,I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1.2 Highline TSI Hatchback (Rp 190.000.000). https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-dki-jakarta-cengkareng/10542680.,https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-dki-jakarta-cengkareng/10542680,Volkswagen,Polo,Highline TSI,107500,Automatic,105,1197 cc,5,5,Pertamax,Hitam,2017,DKI Jakarta,Cengkareng
2012 Volkswagen Golf 2.0 GTi Hatchback,I am interested in your car on Mobil123.com - 2012 Volkswagen Golf 2.0 GTi Hatchback AT Mk6 KM Low 70Rban PJK 09-23 DP Minim NEGO (Rp 328.000.000). https://www.mobil123.com/dijual/volkswagen-golf-gti-dki-jakarta-kebon-jeruk/10461003.,https://www.mobil123.com/dijual/volkswagen-golf-gti-dki-jakarta-kebon-jeruk/10461003,Volkswagen,Golf,GTi,72500,Automatic,208,1984 cc,5,5,Pertamax,Putih,2012,DKI Jakarta,Kebon Jeruk
2017 Volkswagen Polo 1.2 Comfortline TSI Hatchback,I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1.2 Comfortline TSI Hatchback (Rp 199.000.000). https://www.mobil123.com/dijual/volkswagen-polo-comfortline-tsi-dki-jakarta-thamrin/10539033.,https://www.mobil123.com/dijual/volkswagen-polo-comfortline-tsi-dki-jakarta-thamrin/10539033,Volkswagen,Polo,Comfortline TSI,57500,Automatic,105,1197 cc,5,5,Pertamax,Hitam,2017,DKI Jakarta,Thamrin
2017 Volkswagen Polo 1.2 Highline TSI Hatchback,I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1.2 Highline TSI Hatchback TOTAL DP 85JT White On Black Km Super Low Jok Suede Original Service Record ATPM HARGA NEGO BANYAK (Rp 205.000.000). https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-dki-jakarta-pondok-indah/10461766.,https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-dki-jakarta-pondok-indah/10461766,Volkswagen,Polo,Highline TSI,37500,Automatic,105,1197 cc,5,5,Pertamax,Putih,2017,DKI Jakarta,Pondok Indah
2017 Volkswagen Polo 1.2 Highline TSI Hatchback,I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1.2 Highline TSI Hatchback (Rp 195.000.000). https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-dki-jakarta-mt-haryono/10478697.,https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-dki-jakarta-mt-haryono/10478697,Volkswagen,Polo,Highline TSI,107500,Automatic,105,1197 cc,5,5,Pertamax,Hitam,2017,DKI Jakarta,MT.Haryono
2017 Volkswagen Polo 1.2 Highline TSI Hatchback,I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1.2 Highline TSI Hatchback ( Harga Pencairan ) (Rp 185.000.000). https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-dki-jakarta-cawang/10479448.,https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-dki-jakarta-cawang/10479448,Volkswagen,Polo,Highline TSI,42500,Automatic,105,1197 cc,5,5,Pertamax,Abu-abu,2017,DKI Jakarta,Cawang
2008 Volkswagen Touareg 3.0 TDI SUV,I am interested in your car on Mobil123.com - 2008 Volkswagen Touareg 3.0 TDI SUV (Rp 285.000.000). https://www.mobil123.com/dijual/volkswagen-touareg-tdi-dki-jakarta-kebayoran-lama/9399384.,https://www.mobil123.com/dijual/volkswagen-touareg-tdi-dki-jakarta-kebayoran-lama/9399384,Volkswagen,Touareg,TDI,67000,Automatic,240,2967 cc,5,5,Solar,Hitam,2008,DKI Jakarta,Kebayoran Lama
2017 Volkswagen Polo 1.2 Highline TSI Hatchback,I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1.2 Highline TSI Hatchback (Rp 202.000.000). https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-dki-jakarta-roxy/10530618.,https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-dki-jakarta-roxy/10530618,Volkswagen,Polo,Highline TSI,42424,Automatic,105,1197 cc,5,5,Pertamax,Abu-abu,2017,DKI Jakarta,Roxy
2020 Volkswagen Tiguan 1.4 TSI ALLSPACE SUV,I am interested in your car on Mobil123.com - 2020 Volkswagen Tiguan 1.4 TSI ALLSPACE SUV (Rp 420.000.000). https://www.mobil123.com/dijual/volkswagen-tiguan-tsi-allspace-dki-jakarta-cilincing/10530616.,https://www.mobil123.com/dijual/volkswagen-tiguan-tsi-allspace-dki-jakarta-cilincing/10530616,Volkswagen,Tiguan,TSI ALLSPACE,18687,Automatic,148,1395 cc,5,7,Pertamax,Silver,2020,DKI Jakarta,Cilincing
2017 Volkswagen Polo 1.2 Highline TSI Hatchback,I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1.2 Highline TSI Hatchback TOTAL DP 85JT White On Black Km Super Low Jok Suede Original Service Record ATPM HARGA NEGO BANYAK (Rp 205.000.000). https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-dki-jakarta-pondok-indah/10461769.,https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-dki-jakarta-pondok-indah/10461769,Volkswagen,Polo,Highline TSI,37500,Automatic,105,1197 cc,5,5,Pertamax,Putih,2017,DKI Jakarta,Pondok Indah
2017 Volkswagen Polo 1.2 Highline TSI Hatchback,I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1.2 Highline TSI Hatchback (Rp 190.000.000). https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-dki-jakarta-jalan-panjang/10525476.,https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-dki-jakarta-jalan-panjang/10525476,Volkswagen,Polo,Highline TSI,107500,Automatic,105,1197 cc,5,5,Pertamax,Hitam,2017,DKI Jakarta,Jalan Panjang
2017 Volkswagen Polo 1.2 Highline TSI Hatchback,I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1.2 Highline TSI Hatchback (Rp 199.000.000). https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-dki-jakarta-cibubur/10523421.,https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-dki-jakarta-cibubur/10523421,Volkswagen,Polo,Highline TSI,57500,Automatic,105,1197 cc,5,5,Pertamax,Hitam,2017,DKI Jakarta,Cibubur
2017 Volkswagen Polo 1.2 Highline TSI Hatchback,I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1.2 Highline TSI Hatchback (Rp 185.000.000). https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-jawa-barat-cibinong/10522370.,https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-jawa-barat-cibinong/10522370,Volkswagen,Polo,Highline TSI,97500,Automatic,105,1197 cc,5,5,Pertamax,Putih,2017,Jawa Barat,Cibinong
